issue_time_utc,weather_run_time_utc,weather_available_time_utc,target_time_utc,turbine_id,forecast_horizon_h,wind_speed_ms,temperature_c,predicted_normalized_power,model_version,model_sha256,wind_height_m,weather_availability_status,weather_provenance_status
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T04:00:00Z,turbine_2,16,5.35,-0.7,0.10569126194350575,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T05:00:00Z,turbine_1,17,4.88,2.5,0.09171227805705173,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T05:00:00Z,turbine_2,17,4.88,2.5,0.07847367222985513,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T06:00:00Z,turbine_1,18,4.59,4.3,0.07809340643351642,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T06:00:00Z,turbine_2,18,4.59,4.3,0.06787568722955106,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T07:00:00Z,turbine_1,19,4.85,5.3,0.10379333141189279,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T07:00:00Z,turbine_2,19,4.85,5.3,0.09020952244226238,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T08:00:00Z,turbine_1,20,4.97,5.8,0.11020872199438692,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T08:00:00Z,turbine_2,20,4.97,5.8,0.09696350019818795,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T09:00:00Z,turbine_1,21,4.91,5.8,0.10880038684748256,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T09:00:00Z,turbine_2,21,4.91,5.8,0.09333326286884025,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T10:00:00Z,turbine_1,22,5.19,4.6,0.12630510166153314,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T10:00:00Z,turbine_2,22,5.19,4.6,0.10906357082737611,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T11:00:00Z,turbine_1,23,5.73,1.8,0.16500825100914582,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T11:00:00Z,turbine_2,23,5.73,1.8,0.15119290069068114,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T12:00:00Z,turbine_1,24,6.28,0.4,0.2447005472691689,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T12:00:00Z,turbine_2,24,6.28,0.4,0.2249306702364712,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T13:00:00Z,turbine_1,25,6.52,0.5,0.27147829151642283,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T13:00:00Z,turbine_2,25,6.52,0.5,0.25737945903126613,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T14:00:00Z,turbine_1,26,6.79,0.6,0.3195309309159377,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T14:00:00Z,turbine_2,26,6.79,0.6,0.3023437946192571,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T15:00:00Z,turbine_1,27,6.59,0.6,0.2861129970342169,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T15:00:00Z,turbine_2,27,6.59,0.6,0.26833813121115235,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T16:00:00Z,turbine_1,28,6.45,0.4,0.26859475261987664,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T16:00:00Z,turbine_2,28,6.45,0.4,0.246948947269001,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T17:00:00Z,turbine_1,29,6.23,0.1,0.24013951993914326,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T17:00:00Z,turbine_2,29,6.23,0.1,0.22151733636480442,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T18:00:00Z,turbine_1,30,6.35,-0.5,0.2484240059565056,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T18:00:00Z,turbine_2,30,6.35,-0.5,0.224581840353616,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T19:00:00Z,turbine_1,31,7.07,-0.9,0.3589889924757353,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T19:00:00Z,turbine_2,31,7.07,-0.9,0.3461452737327514,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T20:00:00Z,turbine_1,32,7.09,-1.3,0.35977524434208547,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T20:00:00Z,turbine_2,32,7.09,-1.3,0.3478227281154617,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T21:00:00Z,turbine_1,33,7.25,-1.5,0.38681717369764856,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T21:00:00Z,turbine_2,33,7.25,-1.5,0.3549177653973644,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T22:00:00Z,turbine_1,34,7.54,-1.5,0.45020942405360775,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T22:00:00Z,turbine_2,34,7.54,-1.5,0.41659983418033253,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T23:00:00Z,turbine_1,35,7.33,-1.6,0.4151629687537769,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-10T23:00:00Z,turbine_2,35,7.33,-1.6,0.3802334740526965,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T00:00:00Z,turbine_1,36,7.16,-1.6,0.36981607475336786,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T00:00:00Z,turbine_2,36,7.16,-1.6,0.3482539077612017,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T01:00:00Z,turbine_1,37,7.07,-1.6,0.35483160427239846,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T01:00:00Z,turbine_2,37,7.07,-1.6,0.33762329190187235,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T02:00:00Z,turbine_1,38,6.86,-2.1,0.3237951527731911,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T02:00:00Z,turbine_2,38,6.86,-2.1,0.2912800810649877,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T03:00:00Z,turbine_1,39,6.46,-1.3,0.2586697344696988,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T03:00:00Z,turbine_2,39,6.46,-1.3,0.2371796022362468,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T04:00:00Z,turbine_1,40,6.93,1.6,0.3507416930308618,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T04:00:00Z,turbine_2,40,6.93,1.6,0.31834890112786,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T05:00:00Z,turbine_1,41,8.21,4.7,0.5726933987215936,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T05:00:00Z,turbine_2,41,8.21,4.7,0.5329560400564047,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T06:00:00Z,turbine_1,42,7.46,6.5,0.43982585346894365,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T06:00:00Z,turbine_2,42,7.46,6.5,0.4156431476808724,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T07:00:00Z,turbine_1,43,7.98,7.4,0.501451918060027,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T07:00:00Z,turbine_2,43,7.98,7.4,0.5034264255619361,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T08:00:00Z,turbine_1,44,8.31,7.9,0.5641260721795333,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T08:00:00Z,turbine_2,44,8.31,7.9,0.5726187963820983,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T09:00:00Z,turbine_1,45,9.1,7.3,0.6942266855394548,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T09:00:00Z,turbine_2,45,9.1,7.3,0.6517685477281496,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T10:00:00Z,turbine_1,46,7.65,6.1,0.47496313595507056,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T10:00:00Z,turbine_2,46,7.65,6.1,0.4455746255612434,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T11:00:00Z,turbine_1,47,6.42,4.5,0.27111760598285195,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T11:00:00Z,turbine_2,47,6.42,4.5,0.2516546858876558,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T12:00:00Z,turbine_1,48,6.31,3.0,0.2533770370937798,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-09T12:00:00Z,2026-01-09T00:00:00Z,2026-01-09T12:00:00Z,2026-01-11T12:00:00Z,turbine_2,48,6.31,3.0,0.22814688293058707,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T13:00:00Z,turbine_1,1,7.21,0.5,0.39275724127178985,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T13:00:00Z,turbine_2,1,7.21,0.5,0.36114491867644394,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T14:00:00Z,turbine_1,2,7.3,0.7,0.4101493367213768,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T14:00:00Z,turbine_2,2,7.3,0.7,0.3758617296140811,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T15:00:00Z,turbine_1,3,7.51,0.7,0.4534825360758916,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T15:00:00Z,turbine_2,3,7.51,0.7,0.4205535555513144,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T16:00:00Z,turbine_1,4,7.4,0.5,0.4301586145168349,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T16:00:00Z,turbine_2,4,7.4,0.5,0.40378907114575646,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T17:00:00Z,turbine_1,5,6.95,-0.1,0.3467795186648303,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T17:00:00Z,turbine_2,5,6.95,-0.1,0.33126660656413925,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T18:00:00Z,turbine_1,6,7.14,-0.9,0.3739734629567047,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T18:00:00Z,turbine_2,6,7.14,-0.9,0.3567758895920808,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,turbine_1,7,7.43,-1.4,0.42034397434064913,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T19:00:00Z,turbine_2,7,7.43,-1.4,0.3967437875881015,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T20:00:00Z,turbine_1,8,7.2,-1.7,0.3758296444698898,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T20:00:00Z,turbine_2,8,7.2,-1.7,0.34795808291054336,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T21:00:00Z,turbine_1,9,7.02,-1.8,0.3497736243299822,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T21:00:00Z,turbine_2,9,7.02,-1.8,0.3309874602773927,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T22:00:00Z,turbine_1,10,7.13,-1.8,0.36611444366748425,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T22:00:00Z,turbine_2,10,7.13,-1.8,0.34631435243354075,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T23:00:00Z,turbine_1,11,7.0,-2.1,0.34378365699112634,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-10T23:00:00Z,turbine_2,11,7.0,-2.1,0.3309874602773927,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-11T00:00:00Z,turbine_1,12,7.2,-1.6,0.3795312755557734,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-11T00:00:00Z,turbine_2,12,7.2,-1.6,0.34795808291054336,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-11T01:00:00Z,turbine_1,13,7.29,-1.3,0.39937707124692245,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-11T01:00:00Z,turbine_2,13,7.29,-1.3,0.36632493449516673,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-11T02:00:00Z,turbine_1,14,7.16,-1.4,0.3721283858817627,january-backtest-v1,d094eb03a52f303931989830f7b4efb0d2e6c3faabb6b6a47793e8f3af157ee1,100,assumed,unverified
2026-01-10T12:00:00Z,2026-01-10T00:00:00Z,2026-01-10T12:00:00Z,2026-01-11T02:00:00Z,turbine_2,14,7.16,-1.4,0.3523920557578074,january-backtest-v1,bc781886f00f59e8ca445d0499e557775f0ddd100dc689290ef2f3ac4fec1e9b,100,assumed,unverified
