issue_time_utc,weather_run_time_utc,target_time_utc,turbine_id,forecast_horizon_h,temperature_2m_c,wind_speed_10m_ms,wind_speed_100m_ms,wind_speed_200m_ms,wind_direction_100m_deg,temperature_c,wind_speed_ms,wind_height_m,weather_provenance_status,weather_available_time_utc,weather_availability_status,model_version,model_sha256,predicted_normalized_power
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-03T21:00:00Z,turbine_2,9,2.1,4.05,7.74,9.92,257,2.1,7.74,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.4642479892063621
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-03T22:00:00Z,turbine_1,10,2.0,4.12,7.5,9.78,253,2.0,7.5,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.45284091255812187
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-03T22:00:00Z,turbine_2,10,2.0,4.12,7.5,9.78,253,2.0,7.5,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.4216403726060879
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-03T23:00:00Z,turbine_1,11,2.4,4.58,8.23,10.19,247,2.4,8.23,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.579026000441563
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-03T23:00:00Z,turbine_2,11,2.4,4.58,8.23,10.19,247,2.4,8.23,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.5369295059063873
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,turbine_1,12,2.6,4.31,7.61,9.35,241,2.6,7.61,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.48376137089620563
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T00:00:00Z,turbine_2,12,2.6,4.31,7.61,9.35,241,2.6,7.61,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.43213506129699647
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T01:00:00Z,turbine_1,13,2.5,3.79,6.87,8.57,241,2.5,6.87,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.3445994491733946
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T01:00:00Z,turbine_2,13,2.5,3.79,6.87,8.57,241,2.5,6.87,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.3152312892485805
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T02:00:00Z,turbine_1,14,2.4,3.83,6.98,8.6,238,2.4,6.98,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.37088797307467847
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T02:00:00Z,turbine_2,14,2.4,3.83,6.98,8.6,238,2.4,6.98,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.34718900458343843
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T03:00:00Z,turbine_1,15,2.6,3.75,7.0,8.74,244,2.6,7.0,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.3725315235214552
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T03:00:00Z,turbine_2,15,2.6,3.75,7.0,8.74,244,2.6,7.0,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.3471819197984087
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T04:00:00Z,turbine_1,16,3.0,4.15,7.15,8.57,232,3.0,7.15,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.3947928711458522
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T04:00:00Z,turbine_2,16,3.0,4.15,7.15,8.57,232,3.0,7.15,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.36446728622142693
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T05:00:00Z,turbine_1,17,3.7,4.37,7.05,8.46,232,3.7,7.05,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.37146646178440484
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T05:00:00Z,turbine_2,17,3.7,4.37,7.05,8.46,232,3.7,7.05,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.35053915547988357
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T06:00:00Z,turbine_1,18,4.0,3.63,5.88,6.84,228,4.0,5.88,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.19580556530020887
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T06:00:00Z,turbine_2,18,4.0,3.63,5.88,6.84,228,4.0,5.88,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.1776760599611785
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T07:00:00Z,turbine_1,19,6.6,3.34,4.49,5.02,235,6.6,4.49,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.08076371236313329
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T07:00:00Z,turbine_2,19,6.6,3.34,4.49,5.02,235,6.6,4.49,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.07015132551120135
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T08:00:00Z,turbine_1,20,6.9,3.36,4.37,4.68,231,6.9,4.37,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.07147855394213781
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T08:00:00Z,turbine_2,20,6.9,3.36,4.37,4.68,231,6.9,4.37,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.07075459645901772
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T09:00:00Z,turbine_1,21,7.4,3.43,4.42,4.62,227,7.4,4.42,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.07165157370138481
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T09:00:00Z,turbine_2,21,7.4,3.43,4.42,4.62,227,7.4,4.42,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.07507665121900992
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T10:00:00Z,turbine_1,22,7.4,3.13,4.15,4.24,221,7.4,4.15,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.06171889081440518
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T10:00:00Z,turbine_2,22,7.4,3.13,4.15,4.24,221,7.4,4.15,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.0643142307429721
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T11:00:00Z,turbine_1,23,5.9,1.6,3.82,4.0,224,5.9,3.82,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.043429446474748834
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T11:00:00Z,turbine_2,23,5.9,1.6,3.82,4.0,224,5.9,3.82,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.03411225692223968
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T12:00:00Z,turbine_1,24,2.6,0.99,3.01,3.54,228,2.6,3.01,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.016863392464834093
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T12:00:00Z,turbine_2,24,2.6,0.99,3.01,3.54,228,2.6,3.01,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.01170091703761017
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T13:00:00Z,turbine_1,25,1.1,0.52,1.27,2.19,222,1.1,1.27,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.008390021330170472
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T13:00:00Z,turbine_2,25,1.1,0.52,1.27,2.19,222,1.1,1.27,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.010056462278430767
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T14:00:00Z,turbine_1,26,0.6,1.74,3.4,2.17,57,0.6,3.4,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.021713502329981593
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T14:00:00Z,turbine_2,26,0.6,1.74,3.4,2.17,57,0.6,3.4,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.01922992126806894
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T15:00:00Z,turbine_1,27,0.5,2.98,6.38,6.1,66,0.5,6.38,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.25940101099283763
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T15:00:00Z,turbine_2,27,0.5,2.98,6.38,6.1,66,0.5,6.38,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.2334407173032516
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T16:00:00Z,turbine_1,28,-0.3,3.07,6.6,7.46,65,-0.3,6.6,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.28965018092324213
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T16:00:00Z,turbine_2,28,-0.3,3.07,6.6,7.46,65,-0.3,6.6,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.26722714674958226
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T17:00:00Z,turbine_1,29,-1.0,3.43,7.07,8.89,65,-1.0,7.07,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.3569683775897781
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T17:00:00Z,turbine_2,29,-1.0,3.43,7.07,8.89,65,-1.0,7.07,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.3433785366136416
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T18:00:00Z,turbine_1,30,-1.4,3.73,7.52,9.74,61,-1.4,7.52,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.4456774699832129
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T18:00:00Z,turbine_2,30,-1.4,3.73,7.52,9.74,61,-1.4,7.52,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.41936712216824923
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T19:00:00Z,turbine_1,31,-1.5,4.1,7.65,10.01,62,-1.5,7.65,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.46680506359262414
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T19:00:00Z,turbine_2,31,-1.5,4.1,7.65,10.01,62,-1.5,7.65,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.43461951089423034
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T20:00:00Z,turbine_1,32,-1.1,4.53,7.89,10.15,62,-1.1,7.89,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.4903137196968722
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T20:00:00Z,turbine_2,32,-1.1,4.53,7.89,10.15,62,-1.1,7.89,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.464528100866885
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T21:00:00Z,turbine_1,33,-0.6,4.9,8.21,10.33,66,-0.6,8.21,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.563265967103312
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T21:00:00Z,turbine_2,33,-0.6,4.9,8.21,10.33,66,-0.6,8.21,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.5316955310348263
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T22:00:00Z,turbine_1,34,0.0,5.5,8.78,10.6,70,0.0,8.78,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.6724533552343241
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T22:00:00Z,turbine_2,34,0.0,5.5,8.78,10.6,70,0.0,8.78,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.6356764455897966
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T23:00:00Z,turbine_1,35,0.2,5.85,9.69,11.18,73,0.2,9.69,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.802512823870944
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-04T23:00:00Z,turbine_2,35,0.2,5.85,9.69,11.18,73,0.2,9.69,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.7830461511111204
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T00:00:00Z,turbine_1,36,0.5,6.32,10.41,11.83,75,0.5,10.41,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.9006377392420722
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T00:00:00Z,turbine_2,36,0.5,6.32,10.41,11.83,75,0.5,10.41,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.8843085384011398
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T01:00:00Z,turbine_1,37,1.0,6.97,11.19,12.71,76,1.0,11.19,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.9691629944499448
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T01:00:00Z,turbine_2,37,1.0,6.97,11.19,12.71,76,1.0,11.19,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.9579810970731697
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T02:00:00Z,turbine_1,38,0.9,7.03,11.33,12.86,79,0.9,11.33,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.9786583285899862
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T02:00:00Z,turbine_2,38,0.9,7.03,11.33,12.86,79,0.9,11.33,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.9627034207366574
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T03:00:00Z,turbine_1,39,1.6,7.31,11.51,13.22,79,1.6,11.51,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.9820014602438658
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T03:00:00Z,turbine_2,39,1.6,7.31,11.51,13.22,79,1.6,11.51,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.9644390461966872
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T04:00:00Z,turbine_1,40,2.8,7.31,10.58,13.25,77,2.8,10.58,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.9311625129690281
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T04:00:00Z,turbine_2,40,2.8,7.31,10.58,13.25,77,2.8,10.58,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.9077833565729078
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T05:00:00Z,turbine_1,41,4.4,7.65,10.9,12.2,78,4.4,10.9,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.9484134225182203
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T05:00:00Z,turbine_2,41,4.4,7.65,10.9,12.2,78,4.4,10.9,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.9330594639675595
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T06:00:00Z,turbine_1,42,6.0,8.43,11.74,12.37,76,6.0,11.74,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.9745086747227069
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T06:00:00Z,turbine_2,42,6.0,8.43,11.74,12.37,76,6.0,11.74,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.9667556905198826
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T07:00:00Z,turbine_1,43,7.5,8.86,12.32,12.93,76,7.5,12.32,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.9507679701880338
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T07:00:00Z,turbine_2,43,7.5,8.86,12.32,12.93,76,7.5,12.32,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.966412770053596
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T08:00:00Z,turbine_1,44,8.0,8.64,12.04,12.93,75,8.0,12.04,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.9692812767568456
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T08:00:00Z,turbine_2,44,8.0,8.64,12.04,12.93,75,8.0,12.04,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.9652419806941956
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T09:00:00Z,turbine_1,45,8.1,7.93,11.12,12.31,72,8.1,11.12,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.9519546552607626
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T09:00:00Z,turbine_2,45,8.1,7.93,11.12,12.31,72,8.1,11.12,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.9430015551642098
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T10:00:00Z,turbine_1,46,7.7,6.49,9.9,11.78,70,7.7,9.9,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.8090772402342923
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T10:00:00Z,turbine_2,46,7.7,6.49,9.9,11.78,70,7.7,9.9,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.7921187607450977
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T11:00:00Z,turbine_1,47,6.4,5.69,9.46,11.36,77,6.4,9.46,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.7510113861635326
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T11:00:00Z,turbine_2,47,6.4,5.69,9.46,11.36,77,6.4,9.46,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.5984226196056978
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T12:00:00Z,turbine_1,48,3.2,4.38,8.55,10.32,78,3.2,8.55,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.6256670257702471
2026-02-03T12:00:00Z,2026-02-03T00:00:00Z,2026-02-05T12:00:00Z,turbine_2,48,3.2,4.38,8.55,10.32,78,3.2,8.55,100,unverified,2026-02-03T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.5962062798529555
2026-02-04T12:00:00Z,2026-02-04T00:00:00Z,2026-02-04T13:00:00Z,turbine_1,1,1.7,0.92,2.13,1.32,39,1.7,2.13,100,unverified,2026-02-04T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.011727804746150927
2026-02-04T12:00:00Z,2026-02-04T00:00:00Z,2026-02-04T13:00:00Z,turbine_2,1,1.7,0.92,2.13,1.32,39,1.7,2.13,100,unverified,2026-02-04T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.010590646772400958
2026-02-04T12:00:00Z,2026-02-04T00:00:00Z,2026-02-04T14:00:00Z,turbine_1,2,1.7,2.55,6.02,5.35,69,1.7,6.02,100,unverified,2026-02-04T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.20438936208051206
2026-02-04T12:00:00Z,2026-02-04T00:00:00Z,2026-02-04T14:00:00Z,turbine_2,2,1.7,2.55,6.02,5.35,69,1.7,6.02,100,unverified,2026-02-04T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.18357121425123102
2026-02-04T12:00:00Z,2026-02-04T00:00:00Z,2026-02-04T15:00:00Z,turbine_1,3,0.7,2.7,6.04,6.35,66,0.7,6.04,100,unverified,2026-02-04T12:00:00Z,assumed,1.0.0,b3ad5c95580a49b2260b1ff6ab649242c717638b569451db5f2f6be5bcf54aee,0.20168795891726077
2026-02-04T12:00:00Z,2026-02-04T00:00:00Z,2026-02-04T15:00:00Z,turbine_2,3,0.7,2.7,6.04,6.35,66,0.7,6.04,100,unverified,2026-02-04T12:00:00Z,assumed,1.0.0,8fe049cee2dbb83c819c3ad1ab9e327e982b3408b6617f11599b4115d67eb141,0.18500717080913412
